input_file,n,si,ti
Meridian_3840x2160_5994fps_HDR10.mp4,256,19.796,1.402
Meridian_3840x2160_5994fps_HDR10.mp4,257,19.8,1.317
Meridian_3840x2160_5994fps_HDR10.mp4,258,19.796,1.345
Meridian_3840x2160_5994fps_HDR10.mp4,259,19.804,1.113
Meridian_3840x2160_5994fps_HDR10.mp4,260,19.772,1.223
Meridian_3840x2160_5994fps_HDR10.mp4,261,19.771,1.227
Meridian_3840x2160_5994fps_HDR10.mp4,262,19.768,1.283
Meridian_3840x2160_5994fps_HDR10.mp4,263,19.813,1.259
Meridian_3840x2160_5994fps_HDR10.mp4,264,19.81,1.094
Meridian_3840x2160_5994fps_HDR10.mp4,265,19.818,1.285
Meridian_3840x2160_5994fps_HDR10.mp4,266,19.816,1.202
Meridian_3840x2160_5994fps_HDR10.mp4,267,19.867,1.285
Meridian_3840x2160_5994fps_HDR10.mp4,268,19.847,1.206
Meridian_3840x2160_5994fps_HDR10.mp4,269,19.863,1.041
Meridian_3840x2160_5994fps_HDR10.mp4,270,19.848,1.318
Meridian_3840x2160_5994fps_HDR10.mp4,271,19.874,1.219
Meridian_3840x2160_5994fps_HDR10.mp4,272,19.856,1.234
Meridian_3840x2160_5994fps_HDR10.mp4,273,19.875,1.287
Meridian_3840x2160_5994fps_HDR10.mp4,274,19.88,1.093
Meridian_3840x2160_5994fps_HDR10.mp4,275,19.94,1.2
Meridian_3840x2160_5994fps_HDR10.mp4,276,19.915,1.364
Meridian_3840x2160_5994fps_HDR10.mp4,277,19.928,1.327
Meridian_3840x2160_5994fps_HDR10.mp4,278,19.917,1.234
Meridian_3840x2160_5994fps_HDR10.mp4,279,19.927,1.07
Meridian_3840x2160_5994fps_HDR10.mp4,280,19.895,1.153
Meridian_3840x2160_5994fps_HDR10.mp4,281,19.882,1.146
Meridian_3840x2160_5994fps_HDR10.mp4,282,19.899,1.203
Meridian_3840x2160_5994fps_HDR10.mp4,283,19.941,1.194
Meridian_3840x2160_5994fps_HDR10.mp4,284,19.942,1.105
Meridian_3840x2160_5994fps_HDR10.mp4,285,19.942,1.277
Meridian_3840x2160_5994fps_HDR10.mp4,286,19.952,1.217
Meridian_3840x2160_5994fps_HDR10.mp4,287,19.978,1.323
Meridian_3840x2160_5994fps_HDR10.mp4,288,19.944,1.227
Meridian_3840x2160_5994fps_HDR10.mp4,289,19.959,1.032
Meridian_3840x2160_5994fps_HDR10.mp4,290,19.947,1.265
Meridian_3840x2160_5994fps_HDR10.mp4,291,19.961,1.2
Meridian_3840x2160_5994fps_HDR10.mp4,292,19.941,1.202
Meridian_3840x2160_5994fps_HDR10.mp4,293,19.952,1.226
Meridian_3840x2160_5994fps_HDR10.mp4,294,19.933,1.057
Meridian_3840x2160_5994fps_HDR10.mp4,295,19.965,1.142
Meridian_3840x2160_5994fps_HDR10.mp4,296,19.957,1.329
Meridian_3840x2160_5994fps_HDR10.mp4,297,19.955,1.307
Meridian_3840x2160_5994fps_HDR10.mp4,298,19.972,1.183
Meridian_3840x2160_5994fps_HDR10.mp4,299,19.988,1.024
Meridian_3840x2160_5994fps_HDR10.mp4,300,19.98,1.101
Meridian_3840x2160_5994fps_HDR10.mp4,301,19.996,1.113
Meridian_3840x2160_5994fps_HDR10.mp4,302,19.986,1.165
Meridian_3840x2160_5994fps_HDR10.mp4,303,19.993,1.131
Meridian_3840x2160_5994fps_HDR10.mp4,304,19.962,1.03
Meridian_3840x2160_5994fps_HDR10.mp4,305,19.949,1.185
Meridian_3840x2160_5994fps_HDR10.mp4,306,19.914,1.222
Meridian_3840x2160_5994fps_HDR10.mp4,307,19.937,1.316
Meridian_3840x2160_5994fps_HDR10.mp4,308,19.871,1.177
Meridian_3840x2160_5994fps_HDR10.mp4,309,19.884,0.959
Meridian_3840x2160_5994fps_HDR10.mp4,310,19.864,1.226
Meridian_3840x2160_5994fps_HDR10.mp4,311,19.872,1.15
Meridian_3840x2160_5994fps_HDR10.mp4,312,15.943,40.656
Meridian_3840x2160_5994fps_HDR10.mp4,313,15.856,21.548
Meridian_3840x2160_5994fps_HDR10.mp4,314,15.859,0.379
Meridian_3840x2160_5994fps_HDR10.mp4,315,15.388,21.672
Meridian_3840x2160_5994fps_HDR10.mp4,316,15.388,0.328
Meridian_3840x2160_5994fps_HDR10.mp4,317,15.386,0.327
Meridian_3840x2160_5994fps_HDR10.mp4,318,15.691,21.829
Meridian_3840x2160_5994fps_HDR10.mp4,319,15.691,0.426
Meridian_3840x2160_5994fps_HDR10.mp4,320,15.715,21.913
Meridian_3840x2160_5994fps_HDR10.mp4,321,15.715,0.308
Meridian_3840x2160_5994fps_HDR10.mp4,322,15.765,0.477
Meridian_3840x2160_5994fps_HDR10.mp4,323,15.587,22.09
Meridian_3840x2160_5994fps_HDR10.mp4,324,15.59,0.34
Meridian_3840x2160_5994fps_HDR10.mp4,325,15.554,22.228
Meridian_3840x2160_5994fps_HDR10.mp4,326,15.556,0.333
Meridian_3840x2160_5994fps_HDR10.mp4,327,15.554,0.317
Meridian_3840x2160_5994fps_HDR10.mp4,328,15.581,22.191
Meridian_3840x2160_5994fps_HDR10.mp4,329,15.578,0.427
Meridian_3840x2160_5994fps_HDR10.mp4,330,15.505,22.083
Meridian_3840x2160_5994fps_HDR10.mp4,331,15.457,0.514
Meridian_3840x2160_5994fps_HDR10.mp4,332,15.445,0.381
Meridian_3840x2160_5994fps_HDR10.mp4,333,15.234,21.523
Meridian_3840x2160_5994fps_HDR10.mp4,334,15.241,0.433
Meridian_3840x2160_5994fps_HDR10.mp4,335,15.361,21.337
Meridian_3840x2160_5994fps_HDR10.mp4,336,15.365,0.397
Meridian_3840x2160_5994fps_HDR10.mp4,337,15.361,0.308
Meridian_3840x2160_5994fps_HDR10.mp4,338,15.469,21.628
Meridian_3840x2160_5994fps_HDR10.mp4,339,15.465,0.432
Meridian_3840x2160_5994fps_HDR10.mp4,340,15.388,21.712
Meridian_3840x2160_5994fps_HDR10.mp4,341,15.397,0.376
Meridian_3840x2160_5994fps_HDR10.mp4,342,15.442,0.518
Meridian_3840x2160_5994fps_HDR10.mp4,343,15.414,22.389
Meridian_3840x2160_5994fps_HDR10.mp4,344,15.414,0.406
Meridian_3840x2160_5994fps_HDR10.mp4,345,15.49,22.327
Meridian_3840x2160_5994fps_HDR10.mp4,346,15.492,0.388
Meridian_3840x2160_5994fps_HDR10.mp4,347,15.49,0.422
Meridian_3840x2160_5994fps_HDR10.mp4,348,15.324,22.561
Meridian_3840x2160_5994fps_HDR10.mp4,349,15.324,0.425
Meridian_3840x2160_5994fps_HDR10.mp4,350,15.442,23.098
Meridian_3840x2160_5994fps_HDR10.mp4,351,15.397,0.531
Meridian_3840x2160_5994fps_HDR10.mp4,352,15.387,0.414
Meridian_3840x2160_5994fps_HDR10.mp4,353,15.364,23.401
Meridian_3840x2160_5994fps_HDR10.mp4,354,15.368,0.481
Meridian_3840x2160_5994fps_HDR10.mp4,355,15.19,23.331
Meridian_3840x2160_5994fps_HDR10.mp4,356,15.191,0.423
Meridian_3840x2160_5994fps_HDR10.mp4,357,15.191,0.452
Meridian_3840x2160_5994fps_HDR10.mp4,358,15.246,23.352
Meridian_3840x2160_5994fps_HDR10.mp4,359,15.245,0.532
Meridian_3840x2160_5994fps_HDR10.mp4,360,15.327,23.725
Meridian_3840x2160_5994fps_HDR10.mp4,361,15.423,1.341
Meridian_3840x2160_5994fps_HDR10.mp4,362,15.416,0.376
Meridian_3840x2160_5994fps_HDR10.mp4,363,15.302,23.977
Meridian_3840x2160_5994fps_HDR10.mp4,364,15.298,0.51
Meridian_3840x2160_5994fps_HDR10.mp4,365,15.468,23.85
Meridian_3840x2160_5994fps_HDR10.mp4,366,15.475,0.532
Meridian_3840x2160_5994fps_HDR10.mp4,367,15.488,0.482
Meridian_3840x2160_5994fps_HDR10.mp4,368,15.224,22.94
Meridian_3840x2160_5994fps_HDR10.mp4,369,15.226,0.507
Meridian_3840x2160_5994fps_HDR10.mp4,370,15.079,22.609
Meridian_3840x2160_5994fps_HDR10.mp4,371,15.082,0.462
Meridian_3840x2160_5994fps_HDR10.mp4,372,15.079,0.49
Meridian_3840x2160_5994fps_HDR10.mp4,373,14.918,22.154
Meridian_3840x2160_5994fps_HDR10.mp4,374,14.918,0.562
Meridian_3840x2160_5994fps_HDR10.mp4,375,15.013,22.305
Meridian_3840x2160_5994fps_HDR10.mp4,376,14.977,0.645
Meridian_3840x2160_5994fps_HDR10.mp4,377,14.959,0.551
Meridian_3840x2160_5994fps_HDR10.mp4,378,14.699,22.141
Meridian_3840x2160_5994fps_HDR10.mp4,379,14.701,0.536
Meridian_3840x2160_5994fps_HDR10.mp4,380,14.869,22.519
Meridian_3840x2160_5994fps_HDR10.mp4,381,14.869,0.472
