input_file,n,si,ti
Sparks_4096x2160_5994fps_HDR10.mp4,2744,8.713,2.512
Sparks_4096x2160_5994fps_HDR10.mp4,2745,8.745,2.656
Sparks_4096x2160_5994fps_HDR10.mp4,2746,8.513,3.121
Sparks_4096x2160_5994fps_HDR10.mp4,2747,8.493,3.166
Sparks_4096x2160_5994fps_HDR10.mp4,2748,8.551,2.705
Sparks_4096x2160_5994fps_HDR10.mp4,2749,8.767,1.892
Sparks_4096x2160_5994fps_HDR10.mp4,2750,8.734,1.629
Sparks_4096x2160_5994fps_HDR10.mp4,2751,8.747,2.099
Sparks_4096x2160_5994fps_HDR10.mp4,2752,8.717,2.284
Sparks_4096x2160_5994fps_HDR10.mp4,2753,8.849,2.117
Sparks_4096x2160_5994fps_HDR10.mp4,2754,8.769,1.966
Sparks_4096x2160_5994fps_HDR10.mp4,2755,8.818,1.92
Sparks_4096x2160_5994fps_HDR10.mp4,2756,8.772,1.895
Sparks_4096x2160_5994fps_HDR10.mp4,2757,8.895,1.977
Sparks_4096x2160_5994fps_HDR10.mp4,2758,8.836,1.952
Sparks_4096x2160_5994fps_HDR10.mp4,2759,8.89,1.999
Sparks_4096x2160_5994fps_HDR10.mp4,2760,8.847,2.123
Sparks_4096x2160_5994fps_HDR10.mp4,2761,8.635,2.211
Sparks_4096x2160_5994fps_HDR10.mp4,2762,8.551,1.95
Sparks_4096x2160_5994fps_HDR10.mp4,2763,8.586,1.854
Sparks_4096x2160_5994fps_HDR10.mp4,2764,8.587,1.775
Sparks_4096x2160_5994fps_HDR10.mp4,2765,8.645,2.001
Sparks_4096x2160_5994fps_HDR10.mp4,2766,8.555,2.068
Sparks_4096x2160_5994fps_HDR10.mp4,2767,8.56,1.654
Sparks_4096x2160_5994fps_HDR10.mp4,2768,8.531,1.463
Sparks_4096x2160_5994fps_HDR10.mp4,2769,8.636,1.586
Sparks_4096x2160_5994fps_HDR10.mp4,2770,8.502,1.623
Sparks_4096x2160_5994fps_HDR10.mp4,2771,8.538,1.597
Sparks_4096x2160_5994fps_HDR10.mp4,2772,8.552,1.464
Sparks_4096x2160_5994fps_HDR10.mp4,2773,8.688,1.532
Sparks_4096x2160_5994fps_HDR10.mp4,2774,8.585,1.697
Sparks_4096x2160_5994fps_HDR10.mp4,2775,8.612,1.542
Sparks_4096x2160_5994fps_HDR10.mp4,2776,8.57,1.285
Sparks_4096x2160_5994fps_HDR10.mp4,2777,8.678,1.246
Sparks_4096x2160_5994fps_HDR10.mp4,2778,8.568,1.308
Sparks_4096x2160_5994fps_HDR10.mp4,2779,8.574,1.218
Sparks_4096x2160_5994fps_HDR10.mp4,2780,8.509,1.318
Sparks_4096x2160_5994fps_HDR10.mp4,2781,8.558,1.46
Sparks_4096x2160_5994fps_HDR10.mp4,2782,8.389,1.37
Sparks_4096x2160_5994fps_HDR10.mp4,2783,8.393,1.252
Sparks_4096x2160_5994fps_HDR10.mp4,2784,8.34,1.145
Sparks_4096x2160_5994fps_HDR10.mp4,2785,8.469,1.33
Sparks_4096x2160_5994fps_HDR10.mp4,2786,8.41,1.307
Sparks_4096x2160_5994fps_HDR10.mp4,2787,8.419,1.029
Sparks_4096x2160_5994fps_HDR10.mp4,2788,8.343,1.034
Sparks_4096x2160_5994fps_HDR10.mp4,2789,8.374,1.119
Sparks_4096x2160_5994fps_HDR10.mp4,2790,8.177,1.181
Sparks_4096x2160_5994fps_HDR10.mp4,2791,8.121,1.243
Sparks_4096x2160_5994fps_HDR10.mp4,2792,8.101,1.288
Sparks_4096x2160_5994fps_HDR10.mp4,2793,8.199,1.232
Sparks_4096x2160_5994fps_HDR10.mp4,2794,8.082,1.159
Sparks_4096x2160_5994fps_HDR10.mp4,2795,8.096,1.233
Sparks_4096x2160_5994fps_HDR10.mp4,2796,8.052,1.297
Sparks_4096x2160_5994fps_HDR10.mp4,2797,8.173,1.176
Sparks_4096x2160_5994fps_HDR10.mp4,2798,8.084,0.984
Sparks_4096x2160_5994fps_HDR10.mp4,2799,8.128,0.889
Sparks_4096x2160_5994fps_HDR10.mp4,2800,8.109,1.203
Sparks_4096x2160_5994fps_HDR10.mp4,2801,8.191,1.618
Sparks_4096x2160_5994fps_HDR10.mp4,2802,8.042,1.64
Sparks_4096x2160_5994fps_HDR10.mp4,2803,8.006,1.628
Sparks_4096x2160_5994fps_HDR10.mp4,2804,7.941,1.835
Sparks_4096x2160_5994fps_HDR10.mp4,2805,8.042,2.212
Sparks_4096x2160_5994fps_HDR10.mp4,2806,7.94,2.261
Sparks_4096x2160_5994fps_HDR10.mp4,2807,7.979,2.072
Sparks_4096x2160_5994fps_HDR10.mp4,2808,7.991,2.039
Sparks_4096x2160_5994fps_HDR10.mp4,2809,8.139,1.954
Sparks_4096x2160_5994fps_HDR10.mp4,2810,8.126,1.602
Sparks_4096x2160_5994fps_HDR10.mp4,2811,8.201,1.15
Sparks_4096x2160_5994fps_HDR10.mp4,2812,8.163,1.162
Sparks_4096x2160_5994fps_HDR10.mp4,2813,8.274,1.226
Sparks_4096x2160_5994fps_HDR10.mp4,2814,8.18,1.058
Sparks_4096x2160_5994fps_HDR10.mp4,2815,8.228,0.935
Sparks_4096x2160_5994fps_HDR10.mp4,2816,8.212,0.979
Sparks_4096x2160_5994fps_HDR10.mp4,2817,8.31,1.215
Sparks_4096x2160_5994fps_HDR10.mp4,2818,8.135,1.227
Sparks_4096x2160_5994fps_HDR10.mp4,2819,8.118,1.087
Sparks_4096x2160_5994fps_HDR10.mp4,2820,8.09,1.197
Sparks_4096x2160_5994fps_HDR10.mp4,2821,8.246,1.313
Sparks_4096x2160_5994fps_HDR10.mp4,2822,8.115,1.303
Sparks_4096x2160_5994fps_HDR10.mp4,2823,8.158,1.29
Sparks_4096x2160_5994fps_HDR10.mp4,2824,8.127,1.22
Sparks_4096x2160_5994fps_HDR10.mp4,2825,8.258,1.275
Sparks_4096x2160_5994fps_HDR10.mp4,2826,8.142,1.342
Sparks_4096x2160_5994fps_HDR10.mp4,2827,8.14,1.46
Sparks_4096x2160_5994fps_HDR10.mp4,2828,8.136,1.63
Sparks_4096x2160_5994fps_HDR10.mp4,2829,8.308,1.55
Sparks_4096x2160_5994fps_HDR10.mp4,2830,8.229,1.123
Sparks_4096x2160_5994fps_HDR10.mp4,2831,8.24,1.11
Sparks_4096x2160_5994fps_HDR10.mp4,2832,8.198,1.608
Sparks_4096x2160_5994fps_HDR10.mp4,2833,8.317,1.775
Sparks_4096x2160_5994fps_HDR10.mp4,2834,8.187,1.572
Sparks_4096x2160_5994fps_HDR10.mp4,2835,8.222,1.295
Sparks_4096x2160_5994fps_HDR10.mp4,2836,8.177,0.993
Sparks_4096x2160_5994fps_HDR10.mp4,2837,8.314,1.212
Sparks_4096x2160_5994fps_HDR10.mp4,2838,8.19,1.561
Sparks_4096x2160_5994fps_HDR10.mp4,2839,8.193,1.687
Sparks_4096x2160_5994fps_HDR10.mp4,2840,8.16,1.77
Sparks_4096x2160_5994fps_HDR10.mp4,2841,8.293,1.695
Sparks_4096x2160_5994fps_HDR10.mp4,2842,8.155,1.63
Sparks_4096x2160_5994fps_HDR10.mp4,2843,8.157,1.709
Sparks_4096x2160_5994fps_HDR10.mp4,2844,8.067,2.06
Sparks_4096x2160_5994fps_HDR10.mp4,2845,8.17,2.398
Sparks_4096x2160_5994fps_HDR10.mp4,2846,8.049,2.604
Sparks_4096x2160_5994fps_HDR10.mp4,2847,8.125,2.482
Sparks_4096x2160_5994fps_HDR10.mp4,2848,8.127,2.1
Sparks_4096x2160_5994fps_HDR10.mp4,2849,8.3,1.883
Sparks_4096x2160_5994fps_HDR10.mp4,2850,8.194,1.757
Sparks_4096x2160_5994fps_HDR10.mp4,2851,8.196,1.808
Sparks_4096x2160_5994fps_HDR10.mp4,2852,8.199,1.865
Sparks_4096x2160_5994fps_HDR10.mp4,2853,8.339,1.946
Sparks_4096x2160_5994fps_HDR10.mp4,2854,8.242,1.85
Sparks_4096x2160_5994fps_HDR10.mp4,2855,8.281,1.666
Sparks_4096x2160_5994fps_HDR10.mp4,2856,8.233,1.692
Sparks_4096x2160_5994fps_HDR10.mp4,2857,8.354,1.895
Sparks_4096x2160_5994fps_HDR10.mp4,2858,8.154,2.244
Sparks_4096x2160_5994fps_HDR10.mp4,2859,8.199,2.491
Sparks_4096x2160_5994fps_HDR10.mp4,2860,8.369,2.525
Sparks_4096x2160_5994fps_HDR10.mp4,2861,8.72,1.97
Sparks_4096x2160_5994fps_HDR10.mp4,2862,8.601,1.553
Sparks_4096x2160_5994fps_HDR10.mp4,2863,8.553,1.761
Sparks_4096x2160_5994fps_HDR10.mp4,2864,8.537,1.629
Sparks_4096x2160_5994fps_HDR10.mp4,2865,8.678,1.319
Sparks_4096x2160_5994fps_HDR10.mp4,2866,8.488,1.681
Sparks_4096x2160_5994fps_HDR10.mp4,2867,8.54,2.396
Sparks_4096x2160_5994fps_HDR10.mp4,2868,8.545,2.981
Sparks_4096x2160_5994fps_HDR10.mp4,2869,8.781,3.059
Sparks_4096x2160_5994fps_HDR10.mp4,2870,8.754,2.482
Sparks_4096x2160_5994fps_HDR10.mp4,2871,8.854,1.627
Sparks_4096x2160_5994fps_HDR10.mp4,2872,8.826,1.212
Sparks_4096x2160_5994fps_HDR10.mp4,2873,8.943,1.293
Sparks_4096x2160_5994fps_HDR10.mp4,2874,8.795,1.484
Sparks_4096x2160_5994fps_HDR10.mp4,2875,8.78,1.731
Sparks_4096x2160_5994fps_HDR10.mp4,2876,8.72,2.21
Sparks_4096x2160_5994fps_HDR10.mp4,2877,8.863,2.404
Sparks_4096x2160_5994fps_HDR10.mp4,2878,8.812,2.176
Sparks_4096x2160_5994fps_HDR10.mp4,2879,8.871,1.957
Sparks_4096x2160_5994fps_HDR10.mp4,2880,8.876,1.971
Sparks_4096x2160_5994fps_HDR10.mp4,2881,8.789,1.883
Sparks_4096x2160_5994fps_HDR10.mp4,2882,8.733,1.547
Sparks_4096x2160_5994fps_HDR10.mp4,2883,8.768,1.499
Sparks_4096x2160_5994fps_HDR10.mp4,2884,8.72,1.625
Sparks_4096x2160_5994fps_HDR10.mp4,2885,8.78,1.864
Sparks_4096x2160_5994fps_HDR10.mp4,2886,8.579,2.12
Sparks_4096x2160_5994fps_HDR10.mp4,2887,8.54,2.346
Sparks_4096x2160_5994fps_HDR10.mp4,2888,8.475,2.656
Sparks_4096x2160_5994fps_HDR10.mp4,2889,8.614,2.812
Sparks_4096x2160_5994fps_HDR10.mp4,2890,8.485,2.726
Sparks_4096x2160_5994fps_HDR10.mp4,2891,8.556,2.673
Sparks_4096x2160_5994fps_HDR10.mp4,2892,8.545,2.63
Sparks_4096x2160_5994fps_HDR10.mp4,2893,8.728,2.571
Sparks_4096x2160_5994fps_HDR10.mp4,2894,8.61,2.423
Sparks_4096x2160_5994fps_HDR10.mp4,2895,8.703,2.311
Sparks_4096x2160_5994fps_HDR10.mp4,2896,8.711,2.111
Sparks_4096x2160_5994fps_HDR10.mp4,2897,8.884,2.06
Sparks_4096x2160_5994fps_HDR10.mp4,2898,8.797,2.201
Sparks_4096x2160_5994fps_HDR10.mp4,2899,8.883,2.342
Sparks_4096x2160_5994fps_HDR10.mp4,2900,8.932,2.298
Sparks_4096x2160_5994fps_HDR10.mp4,2901,9.095,2.267
Sparks_4096x2160_5994fps_HDR10.mp4,2902,9.011,2.322
Sparks_4096x2160_5994fps_HDR10.mp4,2903,9.046,2.218
Sparks_4096x2160_5994fps_HDR10.mp4,2904,8.953,2.222
Sparks_4096x2160_5994fps_HDR10.mp4,2905,9.1,2.26
Sparks_4096x2160_5994fps_HDR10.mp4,2906,8.953,2.19
Sparks_4096x2160_5994fps_HDR10.mp4,2907,8.898,2.517
Sparks_4096x2160_5994fps_HDR10.mp4,2908,8.856,2.746
Sparks_4096x2160_5994fps_HDR10.mp4,2909,8.983,2.583
Sparks_4096x2160_5994fps_HDR10.mp4,2910,8.874,2.415
Sparks_4096x2160_5994fps_HDR10.mp4,2911,8.945,2.421
Sparks_4096x2160_5994fps_HDR10.mp4,2912,8.931,2.471
Sparks_4096x2160_5994fps_HDR10.mp4,2913,9.087,2.469
Sparks_4096x2160_5994fps_HDR10.mp4,2914,8.926,2.62
Sparks_4096x2160_5994fps_HDR10.mp4,2915,8.974,2.849
Sparks_4096x2160_5994fps_HDR10.mp4,2916,8.86,2.986
Sparks_4096x2160_5994fps_HDR10.mp4,2917,9.018,2.969
Sparks_4096x2160_5994fps_HDR10.mp4,2918,8.892,2.792
Sparks_4096x2160_5994fps_HDR10.mp4,2919,8.899,2.682
Sparks_4096x2160_5994fps_HDR10.mp4,2920,8.832,2.664
Sparks_4096x2160_5994fps_HDR10.mp4,2921,8.939,2.584
Sparks_4096x2160_5994fps_HDR10.mp4,2922,8.797,2.644
Sparks_4096x2160_5994fps_HDR10.mp4,2923,8.848,2.712
Sparks_4096x2160_5994fps_HDR10.mp4,2924,8.81,2.745
Sparks_4096x2160_5994fps_HDR10.mp4,2925,9.001,2.753
Sparks_4096x2160_5994fps_HDR10.mp4,2926,8.864,2.743
Sparks_4096x2160_5994fps_HDR10.mp4,2927,8.844,2.802
Sparks_4096x2160_5994fps_HDR10.mp4,2928,8.825,3.015
Sparks_4096x2160_5994fps_HDR10.mp4,2929,9.008,3.113
Sparks_4096x2160_5994fps_HDR10.mp4,2930,8.865,3.077
Sparks_4096x2160_5994fps_HDR10.mp4,2931,8.952,3.114
Sparks_4096x2160_5994fps_HDR10.mp4,2932,8.887,3.076
Sparks_4096x2160_5994fps_HDR10.mp4,2933,9.051,3.046
Sparks_4096x2160_5994fps_HDR10.mp4,2934,8.884,2.967
Sparks_4096x2160_5994fps_HDR10.mp4,2935,8.819,2.876
Sparks_4096x2160_5994fps_HDR10.mp4,2936,8.728,2.75
Sparks_4096x2160_5994fps_HDR10.mp4,2937,8.811,2.776
Sparks_4096x2160_5994fps_HDR10.mp4,2938,8.637,2.922
Sparks_4096x2160_5994fps_HDR10.mp4,2939,8.668,3.022
Sparks_4096x2160_5994fps_HDR10.mp4,2940,8.635,3.014
Sparks_4096x2160_5994fps_HDR10.mp4,2941,8.859,3.054
Sparks_4096x2160_5994fps_HDR10.mp4,2942,8.719,3.245
Sparks_4096x2160_5994fps_HDR10.mp4,2943,8.668,3.41
Sparks_4096x2160_5994fps_HDR10.mp4,2944,8.601,3.536
Sparks_4096x2160_5994fps_HDR10.mp4,2945,8.646,3.503
Sparks_4096x2160_5994fps_HDR10.mp4,2946,8.493,3.46
Sparks_4096x2160_5994fps_HDR10.mp4,2947,8.564,3.424
Sparks_4096x2160_5994fps_HDR10.mp4,2948,8.547,3.298
Sparks_4096x2160_5994fps_HDR10.mp4,2949,8.703,3.17
Sparks_4096x2160_5994fps_HDR10.mp4,2950,8.574,3.055
Sparks_4096x2160_5994fps_HDR10.mp4,2951,8.643,2.909
Sparks_4096x2160_5994fps_HDR10.mp4,2952,8.656,2.766
Sparks_4096x2160_5994fps_HDR10.mp4,2953,8.863,2.768
Sparks_4096x2160_5994fps_HDR10.mp4,2954,8.717,2.817
Sparks_4096x2160_5994fps_HDR10.mp4,2955,8.786,2.746
Sparks_4096x2160_5994fps_HDR10.mp4,2956,8.792,2.634
Sparks_4096x2160_5994fps_HDR10.mp4,2957,9.006,2.617
Sparks_4096x2160_5994fps_HDR10.mp4,2958,8.9,2.651
Sparks_4096x2160_5994fps_HDR10.mp4,2959,8.97,2.639
Sparks_4096x2160_5994fps_HDR10.mp4,2960,8.891,2.639
Sparks_4096x2160_5994fps_HDR10.mp4,2961,8.999,2.918
Sparks_4096x2160_5994fps_HDR10.mp4,2962,8.74,2.864
Sparks_4096x2160_5994fps_HDR10.mp4,2963,8.749,2.628
Sparks_4096x2160_5994fps_HDR10.mp4,2964,8.704,2.471
Sparks_4096x2160_5994fps_HDR10.mp4,2965,8.851,2.33
Sparks_4096x2160_5994fps_HDR10.mp4,2966,8.724,2.265
Sparks_4096x2160_5994fps_HDR10.mp4,2967,8.735,2.222
Sparks_4096x2160_5994fps_HDR10.mp4,2968,8.702,2.285
Sparks_4096x2160_5994fps_HDR10.mp4,2969,8.857,2.374
Sparks_4096x2160_5994fps_HDR10.mp4,2970,8.687,2.371
Sparks_4096x2160_5994fps_HDR10.mp4,2971,8.691,2.43
Sparks_4096x2160_5994fps_HDR10.mp4,2972,8.619,2.551
Sparks_4096x2160_5994fps_HDR10.mp4,2973,8.752,2.623
Sparks_4096x2160_5994fps_HDR10.mp4,2974,8.558,2.562
Sparks_4096x2160_5994fps_HDR10.mp4,2975,8.58,2.451
Sparks_4096x2160_5994fps_HDR10.mp4,2976,8.534,2.398
Sparks_4096x2160_5994fps_HDR10.mp4,2977,8.694,2.447
Sparks_4096x2160_5994fps_HDR10.mp4,2978,8.476,2.498
Sparks_4096x2160_5994fps_HDR10.mp4,2979,8.526,2.441
Sparks_4096x2160_5994fps_HDR10.mp4,2980,8.449,2.436
Sparks_4096x2160_5994fps_HDR10.mp4,2981,8.602,2.47
Sparks_4096x2160_5994fps_HDR10.mp4,2982,8.411,2.558
Sparks_4096x2160_5994fps_HDR10.mp4,2983,8.428,2.539
Sparks_4096x2160_5994fps_HDR10.mp4,2984,8.373,2.509
Sparks_4096x2160_5994fps_HDR10.mp4,2985,8.494,2.458
Sparks_4096x2160_5994fps_HDR10.mp4,2986,8.351,2.333
Sparks_4096x2160_5994fps_HDR10.mp4,2987,8.35,2.387
Sparks_4096x2160_5994fps_HDR10.mp4,2988,8.369,2.43
Sparks_4096x2160_5994fps_HDR10.mp4,2989,8.525,2.426
Sparks_4096x2160_5994fps_HDR10.mp4,2990,8.434,2.375
Sparks_4096x2160_5994fps_HDR10.mp4,2991,8.503,2.246
Sparks_4096x2160_5994fps_HDR10.mp4,2992,8.5,2.138
Sparks_4096x2160_5994fps_HDR10.mp4,2993,8.625,2.099
Sparks_4096x2160_5994fps_HDR10.mp4,2994,8.488,2.065
Sparks_4096x2160_5994fps_HDR10.mp4,2995,8.531,2.005
Sparks_4096x2160_5994fps_HDR10.mp4,2996,8.566,2.026
Sparks_4096x2160_5994fps_HDR10.mp4,2997,8.733,2.158
Sparks_4096x2160_5994fps_HDR10.mp4,2998,8.615,2.186
Sparks_4096x2160_5994fps_HDR10.mp4,2999,8.659,2.242
Sparks_4096x2160_5994fps_HDR10.mp4,3000,8.642,2.282

