input_file,si,ti,n
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,38.502,12.574,1038
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.745,14.603,1039
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.584,14.56,1040
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.722,14.532,1041
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.104,14.616,1042
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.911,15.426,1043
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.027,15.31,1044
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.87,14.547,1045
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.486,13.807,1046
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.354,13.75,1047
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.463,13.866,1048
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.63,13.949,1049
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,35.424,14.479,1050
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.876,14.44,1051
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,37.758,12.625,1052
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,39.345,9.111,1053
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.985,12.443,1054
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.576,14.796,1055
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,32.505,16.625,1056
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.224,18.009,1057
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,33.338,18.735,1058
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,34.456,19.017,1059
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,36.704,18.843,1060
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,40.897,17.792,1061
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.418,15.241,1062
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.425,8.704,1063
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.48,12.141,1064
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.387,15.242,1065
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,40.034,16.073,1066
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,40.443,16.147,1067
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,39.687,15.899,1068
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.444,15.751,1069
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.538,15.212,1070
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.848,14.223,1071
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.614,12.813,1072
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.343,10.067,1073
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.768,6.534,1074
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.762,13.002,1075
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,39.664,16.835,1076
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,39.745,18.028,1077
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,39.247,18.248,1078
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.06,18.308,1079
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.289,18.095,1080
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.419,16.652,1081
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.586,13.729,1082
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.959,13.609,1083
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.652,14.024,1084
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.59,14.413,1085
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.08,14.941,1086
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.243,15.38,1087
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.765,15.205,1088
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.636,14.737,1089
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.428,13.541,1090
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.117,12.748,1091
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.93,11.567,1092
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.383,9.158,1093
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.511,5.169,1094
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.022,4.313,1095
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.495,5.447,1096
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.387,7.921,1097
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.997,9.869,1098
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.578,10.078,1099
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.245,8.783,1100
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.512,6.02,1101
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.528,5.916,1102
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.515,9.335,1103
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.195,11.836,1104
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.303,12.72,1105
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.999,12.002,1106
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.297,10.923,1107
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.427,9.612,1108
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.249,8.708,1109
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.444,8.926,1110
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.133,9.901,1111
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.715,9.746,1112
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.803,8.262,1113
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.676,6.904,1114
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.478,8.078,1115
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.426,11.911,1116
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.038,14.554,1117
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.938,15.254,1118
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.021,14.971,1119
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.174,13.114,1120
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.051,8.456,1121
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.284,5.041,1122
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.375,8.722,1123
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.285,7.833,1124
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.388,3.735,1125
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.749,8.372,1126
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.536,12.489,1127
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.929,14.091,1128
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.031,14.751,1129
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.477,14.731,1130
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.669,13.617,1131
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.148,11.116,1132
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.468,9.452,1133
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.941,10.423,1134
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.945,12.772,1135
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.768,14.753,1136
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.444,16.274,1137
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.652,17.054,1138
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.3,16.093,1139
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.423,13.725,1140
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.837,11.659,1141
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.531,11.158,1142
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.695,12.774,1143
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.883,14.135,1144
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.115,14.485,1145
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.401,14.295,1146
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.822,13.453,1147
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.929,12.909,1148
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.793,11.835,1149
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.332,10.106,1150
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.721,8.881,1151
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.045,9.625,1152
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.277,12.184,1153
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.227,14.159,1154
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.233,14.987,1155
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.751,15.489,1156
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.592,16.187,1157
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.392,16.742,1158
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.266,16.167,1159
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.827,15.048,1160
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.904,13.72,1161
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.149,14.638,1162
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.69,16.624,1163
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.865,17.211,1164
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.941,16.117,1165
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.516,13.817,1166
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.029,15.089,1167
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.045,15.449,1168
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.385,14.557,1169
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.753,12.805,1170
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.92,11.715,1171
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.385,11.094,1172
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.268,9.597,1173
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.871,11.504,1174
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.344,14.371,1175
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.216,15.935,1176
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.654,16.681,1177
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.202,16.621,1178
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.762,16.315,1179
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.59,16.757,1180
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.623,16.553,1181
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.499,14.116,1182
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.037,10.969,1183
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.586,12.785,1184
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.584,14.799,1185
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.143,15.933,1186
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,42.043,16.697,1187
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,41.383,17.711,1188
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.04,18.183,1189
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,43.269,17.718,1190
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,44.592,16.106,1191
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.704,15.501,1192
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.787,14.826,1193
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.454,12.223,1194
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.239,6.392,1195
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.743,8.997,1196
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.316,12.99,1197
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.862,14.305,1198
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.366,15.109,1199
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.212,15.52,1200
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.986,14.917,1201
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.542,12.26,1202
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.54,7.403,1203
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.959,4.537,1204
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.019,10.608,1205
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.847,13.638,1206
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.193,14.522,1207
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.943,14.985,1208
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.062,15.839,1209
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.909,16.654,1210
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.18,16.483,1211
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.309,15.885,1212
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.781,15.217,1213
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.474,14.217,1214
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.341,11.915,1215
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.438,10.418,1216
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.229,14.131,1217
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.396,15.894,1218
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.809,15.442,1219
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.274,13.875,1220
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.382,11.217,1221
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.758,9.105,1222
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.987,8.338,1223
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.874,10.785,1224
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.56,14.117,1225
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.596,15.444,1226
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.428,15.704,1227
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.409,15.505,1228
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.235,14.668,1229
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.056,12.484,1230
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.688,10.159,1231
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.297,9.669,1232
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.958,11.257,1233
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.896,12.481,1234
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.046,13.612,1235
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.617,14.38,1236
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.913,14.281,1237
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.598,12.726,1238
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.582,8.592,1239
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.102,3.885,1240
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.886,6.402,1241
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.196,9.669,1242
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.042,13.234,1243
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.75,15.534,1244
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.649,16.313,1245
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.465,16.381,1246
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.156,15.763,1247
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.404,14.085,1248
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.845,10.832,1249
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.289,6.389,1250
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.639,5.236,1251
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.468,6.508,1252
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.422,6.593,1253
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.339,7.177,1254
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.627,9.032,1255
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.201,10.926,1256
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.975,13.23,1257
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.953,15.649,1258
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.553,16.934,1259
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,45.628,17.377,1260
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.414,17.206,1261
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,47.893,16.25,1262
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.529,13.195,1263
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.197,7.982,1264
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.874,4.267,1265
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.277,7.277,1266
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.496,8.274,1267
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.444,6.067,1268
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.188,5.299,1269
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.13,7.79,1270
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.485,9.263,1271
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.427,10.521,1272
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.572,10.823,1273
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.785,9.785,1274
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.582,9.768,1275
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.619,12.458,1276
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.849,14.821,1277
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.211,15.855,1278
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.792,16.062,1279
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.849,15.753,1280
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.487,14.303,1281
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.873,9.588,1282
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.693,7.322,1283
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.01,11.835,1284
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.725,12.545,1285
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.326,10.034,1286
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.885,5.93,1287
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.819,3.539,1288
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,53.399,4.454,1289
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.622,7.47,1290
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,53.028,8.341,1291
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.829,7.539,1292
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,53.713,6.747,1293
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.44,6.952,1294
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.111,10.342,1295
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.462,14.24,1296
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.332,16.463,1297
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.692,16.961,1298
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.996,15.316,1299
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,54.062,8.13,1300
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,53.615,9.654,1301
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.716,17.399,1302
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.422,19.129,1303
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,46.99,19.449,1304
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.613,19.196,1305
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,48.463,18.391,1306
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.025,16.402,1307
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.526,13.701,1308
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.679,11.239,1309
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.37,9.66,1310
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.908,8.404,1311
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.696,7.467,1312
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,52.56,6.471,1313
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,51.212,8.895,1314
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,50.545,14.09,1315
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,49.573,16.517,1316
